"id","aliases","manufacturer","manufactureruri","modelnumber","modelsupporturi","modelinformationuri","name","tags","macaddresses","behaviour"
"4a05e579-f228-441e-9760-fe2081ad91c7","","718th Research Institute of CSIC","https://device-type.com","","","","718thRes","","['A0:3E:6B:80:00:00/28']",""
"ca978c78-84b3-4940-9000-0c1a5b4a1e4e","","ImpactSystems","https://device-type.com","","","","ImpactSy","","['00:50:C2:BB:C0:00/36']",""
"4a3f5a52-e80e-499a-84cc-de69cdcd3988","","Audio Partnership","https://device-type.com","","","","AudioPar","","['00:1F:F0:00:00:00/24']",""
"1088152f-7128-4c53-aed8-f96d9df140f6","","Innings Telecom Inc.","https://device-type.com","","","","InningsT","","['00:50:C2:30:A0:00/36']",""
"18ba2196-3415-4f75-a7d6-84e5fa744a88","","New Spin Golf, LLC.","https://device-type.com","","","","NewSpinG","","['DC:A8:CF:00:00:00/24']",""
"bba5dd7f-b2bf-4940-a66c-14308cbf8fd8","","Artisoft Inc.","https://device-type.com","","","","Artisoft","","['00:00:6E:00:00:00/24']",""
"f04d1763-5385-4be5-a412-ec71f9d84f29","","Omicron Ceti AB","https://device-type.com","","","","OmicronC","","['00:50:C2:25:90:00/36']",""
"23cde498-2130-476c-8fd6-6a70bd50cb06","","Brusa Elektronik AG","https://device-type.com","","","","BrusaEle","","['B4:0B:78:00:00:00/24', 'B4:0B:7A:00:00:00/24']",""
"88f2b3c8-985d-4b14-8d31-abe966190c80","","Navigon Ag","https://device-type.com","","","","Navigon","","['00:1B:60:00:00:00/24']",""
"bab13881-0cba-4f17-8ac0-82160d8b5d34","","Rosslare Enterprises Limited","https://device-type.com","","","","Rosslare","","['00:50:C2:78:90:00/36', '00:50:C2:B1:80:00/36', '00:50:C2:D1:00:00/36', '00:50:C2:E1:A0:00/36', '00:50:C2:F3:70:00/36', '40:D8:55:05:C0:00/36', '40:D8:55:10:90:00/36', '40:D8:55:1A:B0:00/36', '70:B3:D5:68:20:00/36', 'F8:BC:41:00:00:00/24']",""
"34f6e58f-db91-4c4d-8403-bdd46bb9f456","","StreetFire Sound Labs, LLC","https://device-type.com","","","","StreetFi","","['00:50:C2:3A:00:00/36']",""
"a6a9be3a-46ce-429d-8610-673219f77c49","","System LSI CO.Ltd.","https://device-type.com","","","","SystemLS","","['00:50:C2:6B:70:00/36']",""
"09939228-e8d4-46fc-b154-d4c2277d4224","","Shographics, Inc.","https://device-type.com","","","","Shograph","","['00:40:94:00:00:00/24']",""
"aa640eaf-ed90-41db-a087-9cdaffb5ce70","","2Ncomm Design Srl","https://device-type.com","","","","2NcommDe","","['00:50:C2:91:F0:00/36']",""
"1d811a5a-4dd9-45d1-ad32-fd6185a50a30","","FUHO TECHNOLOGY Co., LTD","https://device-type.com","","","","FUHOTECH","","['00:16:55:00:00:00/24']",""
"4ae9fb50-5735-458e-b2a1-d10f13dbae81","","Damall Technologies SAS","https://device-type.com","","","","DamallTe","","['7C:14:76:00:00:00/24']",""
"6d5a6b09-76ff-4134-92b2-254412b631b5","","Winpresa Building Automation Technologies GmbH","https://device-type.com","","","","Winpresa","","['00:06:54:00:00:00/24']",""
"7e93bbb9-9f91-4fea-bbb4-232fc943ea88","","New IT Project LLC","https://device-type.com","","","","NewITPro","","['F0:D7:AF:90:00:00/28']",""
"b7cc10fe-ce21-49cf-82f0-8b29cbc7bba8","","Netsnapper Technologies SARL","https://device-type.com","","","","Netsnapp","","['00:13:EC:00:00:00/24']",""
"195af9cd-b14b-47e1-bc33-eea976302530","","Thermo Fisher Scientific","https://device-type.com","","","","ThermoFi","","['00:1E:76:00:00:00/24', '00:50:C2:CA:70:00/36', '08:1D:C4:00:00:00/24', '40:D8:55:04:90:00/36', '40:D8:55:16:00:00/36', '60:89:3C:00:00:00/24', '70:B3:D5:D6:90:00/36', '70:B3:D5:D9:60:00/36', '70:B3:D5:F7:60:00/36', 'B0:5B:1F:00:00:00/24']",""
"ca1fc006-6889-4fda-964f-3676259eefc6","","Festo AG & Co. KG","https://device-type.com","","","","Festo","","['00:0E:F0:00:00:00/24']",""
"74d9494c-b9fd-495a-bb5d-e0462087559a","","Inex Technologies, Inc.","https://device-type.com","","","","InexTech","","['00:C0:BD:00:00:00/24']",""
"63b0bc27-dccd-4368-bf42-f754e6bb1079","","r2p GmbH","https://device-type.com","","","","r2p","","['00:26:4E:00:00:00/24']",""
"1df7e0d3-9634-4f37-8c83-1522d5b2ad7b","","Altvater Airdata Systems","https://device-type.com","","","","Altvater","","['00:30:1C:00:00:00/24']",""
"bde67f34-f462-4286-8c3b-bde658a2f2a3","","Tricord Systems, Inc.","https://device-type.com","","","","Tricord","","['00:A0:1F:00:00:00/24']",""
"1ac9f1de-c716-4caa-8576-7622928597b0","","Melexis Technologies NV","https://device-type.com","","","","MelexisT","","['98:80:BB:50:00:00/28']",""
"df8998f7-299c-452b-af01-10aa4dea2353","","Japan Network Service Co., Ltd.","https://device-type.com","","","","JapanNet","","['00:0D:B1:00:00:00/24']",""
"7cb125f0-d04b-47e8-9f4f-874e3ba6f366","","Tpack A/S","https://device-type.com","","","","Tpack","","['00:0E:73:00:00:00/24']",""
"e6d23867-bb01-4989-ad08-35c04e87e832","","Puissance Plus","https://device-type.com","","","","Puissanc","","['F8:A9:DE:00:00:00/24']",""
"20b87455-c7e2-4a7c-8794-5660924cff30","","Quest Software, Inc.","https://device-type.com","","","","QuestSof","","['D8:DF:7A:00:00:00/24']",""
"3f09f54b-9ae9-40f8-8b37-7ef9328d17d6","","TES Touch Embedded Solutions Inc.","https://device-type.com","","","","TESTouch","","['08:ED:02:20:00:00/28']",""
"deae4a9f-2d39-49bb-9d7c-b160a66c1663","","Tritec Electronic Gmbh","https://device-type.com","","","","TritecEl","","['00:40:DC:00:00:00/24']",""
"cbe454d5-fc7e-446f-a25d-382382d0ab6f","","Atmark Techno, Inc.","https://device-type.com","","","","AtmarkTe","","['00:11:0C:00:00:00/24']",""
"d95c7454-3530-4c83-976d-fabab7dc478f","","","https://device-type.com","","","","Quantex","","['68:91:D0:90:00:00/28']",""
"ee3e8eeb-af47-42bb-95ea-d5519030b0d7","","G2C Co. Ltd.","https://device-type.com","","","","G2C","","['18:8E:F9:00:00:00/24']",""
"a5b8619a-dc16-44b1-b10a-aa27e98433c1","","ChengDu TD Tech","https://device-type.com","","","","ChengDuT","","['D0:A0:D6:00:00:00/24']",""
"93a984a3-9b75-4998-8fa2-db22695e2198","","Dacom West GmbH","https://device-type.com","","","","DacomWes","","['00:50:C2:DE:90:00/36', '40:D8:55:03:40:00/36']",""
"1e8a1005-fab5-4617-ae6e-86feb654eece","","SURE SYSTEM Co Ltd","https://device-type.com","","","","SURESYST","","['D8:14:D6:00:00:00/24']",""
"812328e5-106d-45db-942c-f75d29330827","","Dynamic Engineering","https://device-type.com","","","","DynamicE","","['40:48:FD:40:00:00/28']",""
"3a435d35-b9f9-4840-a6e0-f0aed849828a","","StrataLight Communications, Inc.","https://device-type.com","","","","StrataLi","","['00:15:41:00:00:00/24']",""
"8047c55a-53eb-4382-9c01-fbcb9a5656f6","","U -Mei-Dah Int'L Enterprise Co.,Ltd.","https://device-type.com","","","","U-Mei-Da","","['8C:1F:64:4B:00:00/36']",""
"74d717a7-b924-44ec-a7a0-876de085535a","","Nuwa Robotics (HK) Limited Taiwan Branch","https://device-type.com","","","","NuwaRobo","","['90:4E:91:60:00:00/28']",""
"b64a34ae-51cd-4434-8df3-5617804bb72f","","BERGHOF AUTOMATIONSTECHNIK GmbH","https://device-type.com","","","","BERGHOFA","","['00:E0:BA:00:00:00/24']",""
"98066a73-f4a9-494b-8d44-aee19f7e8599","","Iroc Ab","https://device-type.com","","","","Iroc","","['70:B3:D5:39:B0:00/36']",""
"e25217f7-91cb-47ce-8335-560ce0211d00","","Vtrek Group International Ltd.","https://device-type.com","","","","VtrekGro","","['34:D0:B8:80:00:00/28']",""
"a9746faa-47a0-464f-a385-ed60c187e9d1","","INTEGRATED SYSTEMS Technology, Inc.","https://device-type.com","","","","INTEGRAT","","['00:A0:DA:00:00:00/24']",""
"fe2800ac-6b85-4001-84d9-d13b91962727","","elbit systems - EW and sigint - Elisra","https://device-type.com","","","","elbit-EW","","['8C:1F:64:FC:D0:00/36']",""
"d219a0e5-d5e8-4780-b55e-d7fcae126e01","","XENPAK MSA Group","https://device-type.com","","","","XENPAKMS","","['00:08:BE:00:00:00/24']",""
"e6b7c198-b9b5-49c0-b4c4-3fb9970b4409","","Lennox International Incorporated","https://device-type.com","","","","LennoxIn","","['40:F3:85:60:00:00/28']",""
"9de7ecd2-d321-43bf-874b-d4632d49194a","","Mencom Corporation","https://device-type.com","","","","Mencom","","['70:B3:D5:59:60:00/36']",""
"da91a39d-71d7-4e6f-9451-3d50598fbfe0","","","https://device-type.com","","","","Infinera","","['00:0B:F8:00:00:00/24']",""
"25604b3c-4176-481c-8298-f3f04dc104b5","","Integri-Sys.Com LLC","https://device-type.com","","","","Integri-","","['AC:4B:1E:00:00:00/24']",""
"db349d3c-a942-43c0-9331-3eb4780a2514","","Inscape Data Corporation","https://device-type.com","","","","InscapeD","","['00:24:CF:00:00:00/24']",""
"2afa513a-1eeb-4c3c-98f1-e1685d25bdd4","","Clear Flow by Antiference","https://device-type.com","","","","ClearFlo","","['50:DE:19:10:00:00/28', '70:B3:D5:1C:E0:00/36']",""
"50b9bbbb-9c19-48ed-b9dc-8c9e5550b8f5","","Media4, Inc.","https://device-type.com","","","","Media4","","['00:10:AA:00:00:00/24']",""
"29603d47-f83e-4a5c-9799-eaa1c1afe77e","","Videri Inc.","https://device-type.com","","","","Videri","","['1C:C0:E1:40:00:00/28', '70:B3:D5:33:C0:00/36']",""
"ef3052df-8e89-4e9c-a689-6278bc9a44f6","","Teknic, Inc.","https://device-type.com","","","","Teknic","","['24:15:10:B0:00:00/28']",""
"33a45d0a-ab25-4033-b831-b25bc353b3f0","","Wexiodisk AB","https://device-type.com","","","","Wexiodis","","['00:50:C2:5D:30:00/36', '40:D8:55:1C:70:00/36', '70:B3:D5:90:50:00/36']",""
"da14cc42-d0d0-45ae-8d55-89b4b63fa45e","","Entise Systems","https://device-type.com","","","","Entise","","['00:09:B8:00:00:00/24']",""
"dd14a5ce-e2d5-441b-8bd3-7edf528e4730","","Krupp Atlas Electronik Gmbh","https://device-type.com","","","","KruppAtl","","['00:80:1F:00:00:00/24']",""
"7b4cc67c-ae1f-45ce-ac21-b6840b5c8b73","","Baycom Opto-Electronics Technolgy Co., Ltd.","https://device-type.com","","","","BaycomOp","","['00:50:C2:F5:30:00/36', '98:6D:35:E0:00:00/28']",""
"2d39bdce-4ab8-4b83-b945-ebee759547d5","","AlphaTheta Corporation","https://device-type.com","","","","AlphaThe","","['C8:3D:FC:00:00:00/24']",""
"b2823969-7909-4f7d-ad9b-7fe8f01722cd","","WizLAN Ltd.","https://device-type.com","","","","WizLAN","","['34:F3:9B:00:00:00/24']",""
"dd61a538-1cd9-4ef0-971e-2ecb29aab5c0","","MEL Co.,Ltd.","https://device-type.com","","","","MEL","","['00:1E:86:00:00:00/24']",""
"145da303-0c78-4445-8c01-c9932e3004bb","","GRG Banking Technology Co.,Ltd","https://device-type.com","","","","GRGBanki","","['3C:FA:D3:40:00:00/28']",""
"2af2ccec-9489-4d6a-aa88-701bdf3905db","","Vindicator Technologies","https://device-type.com","","","","Vindicat","","['00:0A:DA:00:00:00/24']",""
"485b71d8-a466-4601-829e-03e5249ca074","","Nihon Dengyo Kousaku","https://device-type.com","","","","NihonDen","","['68:23:4B:00:00:00/24']",""
"beac36c5-bcf6-4685-9a8e-401fb393f6f8","","Tecnologias Plexus","https://device-type.com","","","","Tecnolog","","['40:D8:55:03:00:00/36', '70:B3:D5:1E:40:00/36']",""
"493edf9e-7320-4ace-b729-f9f03016fba6","","Telemetrie Elektronik GmbH","https://device-type.com","","","","Telemetr","","['00:50:C2:9D:30:00/36', '00:50:C2:E3:90:00/36', '8C:1F:64:5E:50:00/36']",""
"c2cb9378-b830-4b43-adf8-0bfa9a495a8b","","Datawire Communication Networks Inc.","https://device-type.com","","","","Datawire","","['00:0F:55:00:00:00/24']",""
"7f442dab-c308-452a-8777-f767bdffa6ab","","","https://device-type.com","","","","Syspol","","['00:08:B4:00:00:00/24']",""
"d1e69f23-3a8c-4047-8c32-25ef59b31a2f","","SPIT Technology, Inc","https://device-type.com","","","","SPITTech","","['8C:1F:64:93:90:00/36']",""
"f4a1755b-3afc-4544-b9b2-7f36b78f02b6","","","https://device-type.com","","","","Exelis","","['00:10:D6:00:00:00/24', '00:50:C2:FA:70:00/36']",""
"d4002134-ab9d-42df-812c-6db400fec787","","Done Design Inc","https://device-type.com","","","","DoneDesi","","['70:B3:D5:92:80:00/36']",""
"791a66f1-e7ac-40e4-b3ba-c27fd19ee64a","","Osterhout Design Group","https://device-type.com","","","","Osterhou","","['80:A8:5D:00:00:00/24']",""
"ed2f10dc-8446-4550-a140-bba55fb30031","","Kyushu-kyohan co.,ltd","https://device-type.com","","","","Kyushu-k","","['00:0F:4A:00:00:00/24']",""
"6bda9bb2-987f-4ea8-bc35-0873a5f16d01","","viRaTec GmbH","https://device-type.com","","","","viRaTec","","['C4:FF:BC:E0:00:00/28']",""
"92b20f7b-343b-4afa-9d9e-e0f47eee3e89","","Codewerk GmbH","https://device-type.com","","","","Codewerk","","['70:B3:D5:4D:00:00/36']",""
"d3db0db9-1e33-4dfd-b9ff-be3795777e4e","","Imageo s.r.o.","https://device-type.com","","","","Imageosr","","['30:0A:60:E0:00:00/28']",""
"79f08671-c513-4179-ae42-75ecf831341e","","Oy Finnish Electric Vehicle Technologies Ltd","https://device-type.com","","","","FinnishE","","['4C:5D:CD:00:00:00/24']",""
"5b5d1fa0-3678-4545-ac0e-9544735a7082","","BHR Tech GmbH","https://device-type.com","","","","BHRTech","","['54:E4:A9:00:00:00/24']",""
"74ecc5a4-eb6b-4f19-8340-6a999682dc7a","","Laurel Bank Machines Co., Ltd.","https://device-type.com","","","","LaurelBa","","['00:26:1B:00:00:00/24']",""
"2ead125f-1575-45de-9888-3c0d44def6cf","","Balter GmbH","https://device-type.com","","","","Balter","","['7C:83:34:E0:00:00/28']",""
"cb846e5e-5f87-4fd4-b760-4848a7f89e5a","","iDeal Teknoloji Bilisim Cozumleri A.S.","https://device-type.com","","","","iDealTek","","['00:50:C2:BA:B0:00/36']",""
"52d5ee86-aee0-4919-9da2-eef95c0aa21c","","","https://device-type.com","","","","Ciac","","['00:04:B4:00:00:00/24']",""
"849a7070-1022-4a6b-87ea-55c0003c8dfc","","Braveridge.co.,ltd.","https://device-type.com","","","","Braverid","","['24:68:80:00:00:00/24']",""
"20b56712-f265-413d-b2f4-0aa2677ebe17","","OpenPKG GmbH","https://device-type.com","","","","OpenPKG","","['00:50:C2:65:80:00/36']",""
"c18c476a-e106-4227-bc3d-58c3aaddc91b","","Nile Global Inc","https://device-type.com","","","","NileGlob","","['24:15:10:20:00:00/28']",""
"a7004f3d-d8be-4621-a648-de6fee829259","","Avanex Corporation","https://device-type.com","","","","Avanex","","['00:0F:97:00:00:00/24']",""
"29b8e6d2-5376-4d5a-8b75-bef98ea12d4d","","octoScope, Inc.","https://device-type.com","","","","octoScop","","['2C:27:9E:90:00:00/28', '70:B3:D5:EF:30:00/36']",""
"ccb8bd8c-2a88-4e3e-beba-15f69603acea","","LeCroy - Networking Productions Division","https://device-type.com","","","","LeCroy-N","","['00:E0:87:00:00:00/24']",""
"12bdd910-59a0-4f5c-8bba-ef851e87202f","","Datatrek Corporation","https://device-type.com","","","","Datatrek","","['00:20:E8:00:00:00/24']",""
"9ba23aae-6a46-42d6-b386-1b538f0eee30","","Saratoga Speed, Inc.","https://device-type.com","","","","Saratoga","","['70:B3:D5:55:C0:00/36']",""
"f9d5a9ef-f162-49ee-9bdd-395c0acb40a8","","Hung Chang Co., Ltd.","https://device-type.com","","","","HungChan","","['00:05:6C:00:00:00/24']",""
"97c2e9df-911c-4fb6-b14c-2cd5e088f0fc","","Ipc Corporation (Pte) Ltd.","https://device-type.com","","","","IpcPte","","['00:C0:DB:00:00:00/24']",""
"444309b1-c80b-4ebb-a152-56cd6114019a","","Hisense Electric Co.,Ltd","https://device-type.com","","","","HisenseE","","['18:30:0C:00:00:00/24', '38:F5:54:00:00:00/24', '5C:34:00:00:00:00/24', 'A8:82:00:00:00:00/24']",""
"0ac7f8e5-55fe-4877-ad93-d7415ff17629","","Accella Technologies Co., Ltd.","https://device-type.com","","","","AccellaT","","['00:06:BF:00:00:00/24']",""
"7673e3e0-6a73-490e-949f-41db2940a4f3","","Ruetz Technologies GmbH","https://device-type.com","","","","RuetzTec","","['00:50:C2:F3:10:00/36']",""
"cfad24f7-d108-49ae-81de-03a9bd22fa81","","Super Workstation, Inc.","https://device-type.com","","","","SuperWor","","['00:40:AC:00:00:00/24']",""
"7667f5a9-1f6e-48ce-8c79-5794680b52b3","","Tektrap Systems Inc.","https://device-type.com","","","","Tektrap","","['00:25:BE:00:00:00/24']",""
"e5773c20-65a1-42f9-9b7b-9d56bd1d71d6","","VerifEye Technologies","https://device-type.com","","","","VerifEye","","['DC:44:27:E0:00:00/28']",""
"bd7f1070-ed80-428b-8014-b4f8c6b87c40","","FAIOT Co., LTD","https://device-type.com","","","","FAIOT","","['E8:78:29:70:00:00/28']",""
"91b65928-cb9d-4027-988f-4dcc6883b47d","","OSRAM GmbH","https://device-type.com","","","","OSRAM","","['7C:B0:3E:00:00:00/24']",""
"1ce084d9-aa1a-41ec-ada5-713742bbbf4b","","Link Electric & Safety Control Co.","https://device-type.com","","","","LinkElec","","['00:50:C2:92:40:00/36', '70:B3:D5:60:D0:00/36']",""
"25874a12-8871-45f4-b083-0ae562bd1a47","","Lantech Communications Global, Inc.","https://device-type.com","","","","LantechC","","['28:60:46:00:00:00/24']",""
"a79b0fb8-e8dc-4644-adb3-97b97a16e3a8","","Rohde & Schwarz Gmbh & Co. Kg","https://device-type.com","","","","RohdeSch","","['00:90:B8:00:00:00/24']",""
"3f943603-4510-4d08-bcff-66978d4894be","","NSP Europe Ltd","https://device-type.com","","","","NSPEurop","","['40:D8:55:12:C0:00/36', '70:B3:D5:18:A0:00/36']",""
"3b4e678e-4d7d-430b-b5e9-1ecd400b2a5e","","Distech Controls","https://device-type.com","","","","DistechC","","['38:F7:CD:A0:00:00/28']",""
"7c61fee9-eaba-4434-b1b8-3ac6541bec99","","ZPM Industria e Comercio Ltda","https://device-type.com","","","","ZPMIndus","","['C8:C1:26:00:00:00/24']",""
"fecaa098-73c7-40e1-a988-a8cd6b23e7f6","","Keycorp Ltd.","https://device-type.com","","","","Keycorp","","['00:D0:7E:00:00:00/24']",""
"9bbf67cc-7995-4b77-940b-333a3a94e548","","ST Electronics (Info-Security) Pte Ltd","https://device-type.com","","","","STElectr","","['00:25:73:00:00:00/24', 'A4:4A:D3:00:00:00/24']",""
"ab923e12-f0a9-4ac0-a33b-6663c93427b0","","BYK-Gardner GmbH","https://device-type.com","","","","BYK-Gard","","['30:51:F8:00:00:00/24']",""
"94482ecd-5895-4970-a3fb-c89b4b35fb6e","","Kriwan Industrie-Elektronik GmbH","https://device-type.com","","","","KriwanIn","","['1C:D4:0C:00:00:00/24']",""
"8b87fe52-7493-4f9a-a28f-291000493205","","Laser Tools & Technics Corp.","https://device-type.com","","","","LaserToo","","['00:50:C2:6D:E0:00/36']",""
"bc77fb6a-cf72-4f53-95b2-2bf6e5f912e5","","Bryant Technology, Ltd.","https://device-type.com","","","","BryantTe","","['00:30:49:00:00:00/24']",""
"8fb8468b-0730-41fc-8776-f51dfc443af3","","I2SE GmbH","https://device-type.com","","","","I2SE","","['00:01:87:00:00:00/24']",""
"53d2d30c-c1a3-49d0-bbe6-6f225bfde4a4","","NetComm Wireless Limited","https://device-type.com","","","","NetCommW","","['18:F1:45:00:00:00/24', 'F8:CA:59:00:00:00/24']",""
"19987480-68af-4c3e-bab3-516469467f4e","","Controlrad","https://device-type.com","","","","Controlr","","['70:B3:D5:CD:30:00/36']",""
"ec03340b-6cf5-4230-b21f-79441e1fc76f","","Vizmonet Pte Ltd","https://device-type.com","","","","Vizmonet","","['74:E2:77:00:00:00/24']",""
"8ead8841-d2e2-422f-bfef-294c20889d24","","Kodeos Communications","https://device-type.com","","","","KodeosCo","","['00:0B:73:00:00:00/24']",""
"95b1af68-9abd-4fce-abe7-ffc6bf611f42","","nextLAP GmbH","https://device-type.com","","","","nextLAP","","['60:BA:18:00:00:00/24']",""
"0a2f8fb3-d0ab-4bc1-800b-0676998a8f15","","Videoswitch","https://device-type.com","","","","Videoswi","","['B8:36:D8:00:00:00/24']",""
"ff3fe3ea-574d-4e62-be26-2dc15c230637","","Twk-Elektronik","https://device-type.com","","","","Twk-Elek","","['88:A9:A7:B0:00:00/28']",""
"e6530ae1-f901-49d7-be7c-397cd67ef2ff","","Diamond Point International (Europe) Ltd","https://device-type.com","","","","DiamondP","","['00:50:C2:A5:40:00/36', '84:39:BE:80:00:00/28']",""
"ec89d069-1386-448d-b0ed-2f48fe9114bd","","I-Bt Digital Co.,Ltd","https://device-type.com","","","","I-BtDigi","","['D0:5A:0F:00:00:00/24']",""
"a4665257-bba3-4f95-934f-604841107f9b","","Michels & Kleberhoff Computer","https://device-type.com","","","","MichelsK","","['00:40:86:00:00:00/24']",""
"ecf6c8c5-1404-4130-a4ea-a325a4458f5b","","Octave Communications","https://device-type.com","","","","OctaveCo","","['00:0A:24:00:00:00/24']",""
"cea6ad40-86fa-4702-9a64-eba8f687fed1","","","https://device-type.com","","","","Kzta","","['70:B3:D5:64:70:00/36']",""
"87e37579-29d0-471f-8e7b-7db4fb7c3bf6","","HPL Electric & Power Private Limited","https://device-type.com","","","","HPLElect","","['4C:39:09:00:00:00/24']",""
"0bc3eebc-2919-458c-81c2-8c052bcb83d4","","Yamaichi Electronics","https://device-type.com","","","","Yamaichi","","['AA:0F:85:00:00:00/24']",""
"ac70cf36-dc67-4bcc-8345-3d6cdbb35b69","","MDI Security Systems","https://device-type.com","","","","MDISecur","","['00:0D:0C:00:00:00/24']",""
"1f23fc20-8c4a-49fa-8484-df3b626fe69a","","Enswer Technology Inc.","https://device-type.com","","","","EnswerTe","","['00:14:B6:00:00:00/24']",""
"5e78d526-a052-4421-b5e9-da473b8bda3c","","Virident Systems, Inc.","https://device-type.com","","","","Virident","","['98:CD:B4:00:00:00/24']",""
"f7ea87b2-7e06-41ad-b473-491a0d9d52d9","","Inttelix Brasil Tecnologia e Sistemas Ltda","https://device-type.com","","","","Inttelix","","['14:1F:BA:50:00:00/28']",""
"2b11872b-035f-4525-8da7-bee5d1122087","","LabJack Corporation","https://device-type.com","","","","LabJack","","['00:50:C2:3A:50:00/36', '00:50:C2:A0:80:00/36', '90:2E:87:00:00:00/24']",""
"8e83ab18-fd4a-4ca5-8910-6d12f895d371","","SunKwang Electronics Co., Ltd","https://device-type.com","","","","SunKwang","","['00:14:1F:00:00:00/24']",""
"bf45cfff-0132-45c2-bafe-02a18f80ea2f","","Wuxi GuoYiHaiJu Technology Co.,Ltd.","https://device-type.com","","","","WuxiGuoY","","['98:27:82:90:00:00/28']",""
"5d116fc0-0936-4558-a839-dbc183cea40b","","Oxford Nanopore Technologies Ltd.","https://device-type.com","","","","OxfordNa","","['8C:47:6E:60:00:00/28']",""
"f2337016-e946-47d3-b671-27ee1135294a","","","https://device-type.com","","","","digitron","","['AC:FA:A5:00:00:00/24']",""
"3eb5632c-9ee3-4eeb-a2c6-6292302f4420","","Garmin International","https://device-type.com","","","","GarminIn","","['00:05:4F:00:00:00/24', '10:4E:89:00:00:00/24', '10:C6:FC:00:00:00/24', '14:13:0B:00:00:00/24', '14:8F:21:00:00:00/24', '90:F1:57:00:00:00/24', 'B4:C2:6A:00:00:00/24', 'F0:99:19:00:00:00/24']",""
"062dab3d-8dda-411c-9f2f-ae0ed0e4455f","","","https://device-type.com","","","","Orban","","['00:0E:EC:00:00:00/24']",""
"3625d850-aef1-4ae0-9256-fb73b7bfb5cc","","CETC Avionics.L td","https://device-type.com","","","","CETCAvio","","['44:D5:F2:80:00:00/28']",""
"47923932-5240-4993-9cd0-50f7689b2934","","Tampere University of Technology","https://device-type.com","","","","TampereU","","['00:50:C2:AA:50:00/36']",""
"b966b032-458c-4cb7-a05d-58218972440f","","","https://device-type.com","","","","powerall","","['D0:14:11:40:00:00/28']",""
"00f8945a-f0ac-4a43-9248-8502ead1ec9e","","Hunter Engineering Company","https://device-type.com","","","","HunterEn","","['00:15:1A:00:00:00/24']",""
"934dd9ce-2c45-4bb2-b29c-910fc8946551","","RPE ""Monitor""","https://device-type.com","","","","RPEMonit","","['34:00:8A:20:00:00/28']",""
"a2aaa860-4b15-44f5-98d8-b9c16312c269","","Suretrak Global Pty Ltd","https://device-type.com","","","","Suretrak","","['00:1B:C5:05:C0:00/36']",""
"654a315e-516b-4e26-bce2-981d9757e07c","","Humannix Co.,Ltd.","https://device-type.com","","","","Humannix","","['AC:2F:A8:00:00:00/24']",""
"bc22e60b-81f7-4d8b-a5f1-cfa922f48354","","Detection Technology Inc.","https://device-type.com","","","","Detectio","","['00:50:C2:53:90:00/36', '00:50:C2:8F:10:00/36']",""
"5b009d57-0828-451d-98c7-9b588fa6f06b","","Texio Technology Corporation","https://device-type.com","","","","TexioTec","","['00:01:F8:00:00:00/24', '00:10:F8:00:00:00/24']",""
"e9436426-1fcd-4502-93a7-b27d69d82bd5","","SYStronics Co., Ltd.","https://device-type.com","","","","SYStroni","","['C8:A7:29:00:00:00/24']",""
"46a7c03a-c73f-4295-a5e2-712c1405e2a0","","Gowell Electronic Limited","https://device-type.com","","","","GowellEl","","['00:22:6E:00:00:00/24']",""
"3c0e54a2-b2bf-49fd-912d-281424d9df62","","Salcomp (Shenzhen) CO., LTD.","https://device-type.com","","","","SalcompS","","['44:09:B8:00:00:00/24']",""
"59ea761c-b440-4b7e-9242-e0bea20764b3","","SofaWare Technologies Ltd.","https://device-type.com","","","","SofaWare","","['00:08:DA:00:00:00/24']",""
"2f1cf5fd-72e0-47a0-b35d-0f82319db7be","","","https://device-type.com","","","","Celltron","","['4C:93:A6:E0:00:00/28']",""
"9f8398c0-61d7-4ce3-8c5b-baebfa9aac40","","Dvt Corp.","https://device-type.com","","","","Dvt","","['00:90:68:00:00:00/24']",""
"bd627af5-8409-44e5-8644-6dcfc652926b","","Hubei Century Network Technology Co., Ltd","https://device-type.com","","","","HubeiCen","","['0C:EF:AF:B0:00:00/28']",""
"65fec52e-4406-451b-80ae-2f02899eb921","","Insightek Corp.","https://device-type.com","","","","Insighte","","['00:26:C3:00:00:00/24']",""
"4396fb6a-abb9-4a19-8d33-3265543956db","","Bio-Rad Laboratories, Inc.","https://device-type.com","","","","Bio-RadL","","['00:1C:38:00:00:00/24']",""
"ee7afaff-ab64-49be-8696-95dd2ed190ea","","Colorgraph Ltd","https://device-type.com","","","","Colorgra","","['00:40:1F:00:00:00/24']",""
"3f944c09-36e3-4cad-9f66-f562f88075ef","","Motech Industries Inc.","https://device-type.com","","","","MotechIn","","['00:17:F8:00:00:00/24']",""
"e97f99c5-ee20-4148-b050-08bbad269cf2","","Gennum Corporation","https://device-type.com","","","","Gennum","","['00:0A:DF:00:00:00/24']",""
"8a150d99-ff0a-4b21-8da1-176444c4ecfd","","Wanbang Digital Energy Co.,Ltd","https://device-type.com","","","","WanbangD","","['E0:A2:58:00:00:00/24']",""
"95efecaf-7da6-4bf2-9d7c-35c2010118f9","","Leviton Network Solutions","https://device-type.com","","","","LevitonN","","['00:05:2F:00:00:00/24']",""
"a8183d17-c823-495a-8e1c-f83d77600393","","ARC Technology Co., Ltd","https://device-type.com","","","","ARCTechn","","['34:29:8F:E0:00:00/28', '70:B3:D5:FA:D0:00/36']",""
